timestamp,open,high,low,close,volume
1774076400000,70773.55000000,70879.76000000,70677.44000000,70727.33000000,431.42703000
1774080000000,70727.33000000,70753.79000000,70492.02000000,70594.43000000,956.10118000
1774083600000,70594.42000000,70735.36000000,70570.40000000,70661.59000000,204.69969000
1774087200000,70661.59000000,70695.32000000,70559.69000000,70605.64000000,524.32782000
1774090800000,70605.64000000,70652.73000000,70567.79000000,70652.72000000,360.21459000
1774094400000,70652.73000000,70800.00000000,70652.73000000,70722.61000000,199.41863000
1774098000000,70722.61000000,70812.74000000,70707.12000000,70740.18000000,171.54370000
1774101600000,70740.18000000,71100.94000000,70592.53000000,70629.10000000,873.72717000
1774105200000,70629.09000000,70760.00000000,70453.09000000,70630.02000000,399.45062000
1774108800000,70630.02000000,70652.64000000,70251.00000000,70301.66000000,435.70425000
1774112400000,70301.66000000,70426.18000000,70210.00000000,70304.08000000,444.64800000
1774116000000,70303.45000000,70534.38000000,70290.48000000,70389.19000000,200.58580000
1774119600000,70389.18000000,70448.79000000,70324.70000000,70396.00000000,140.45698000
1774123200000,70396.01000000,70508.11000000,70358.90000000,70462.28000000,697.39549000
1774126800000,70462.27000000,70516.82000000,70268.06000000,70345.57000000,629.83259000
1774130400000,70345.57000000,70384.95000000,70265.55000000,70277.22000000,737.88495000
1774134000000,70277.21000000,70293.82000000,68571.42000000,68918.12000000,2509.60568000
1774137600000,68918.12000000,69155.86000000,68228.50000000,68954.71000000,2161.16442000
1774141200000,68954.70000000,69100.00000000,68762.31000000,68962.40000000,809.55651000
1774144800000,68962.40000000,69411.10000000,68951.21000000,69278.12000000,506.62838000
1774148400000,69278.12000000,69588.79000000,69123.13000000,69339.99000000,671.14040000
1774152000000,69340.00000000,69526.85000000,69215.89000000,69358.00000000,626.75701000
1774155600000,69358.00000000,69358.00000000,69150.00000000,69153.41000000,322.14134000
1774159200000,69153.41000000,69245.79000000,69059.87000000,69164.06000000,378.08519000
1774162800000,69164.06000000,69250.08000000,68892.93000000,68919.38000000,432.94301000
1774166400000,68919.37000000,68990.67000000,68523.96000000,68804.77000000,1053.77702000
1774170000000,68804.77000000,68901.65000000,68587.78000000,68826.20000000,383.82763000
1774173600000,68826.21000000,68847.83000000,68584.27000000,68648.17000000,360.03346000
1774177200000,68648.16000000,68691.03000000,68110.55000000,68217.95000000,784.43160000
